"Proteobacteria","Firmicutes","Bacteroidetes","Actinobacteria","Fusobacteria","Cyanobacteria","OD1","TM7","Deinococcus.Thermus","Nitrospira","Planctomycetes","Chloroflexi","BRC1"
"Sample20",0.730189505465284,0.0956215427611864,0.0795465713803779,0.0281660015482671,0.0491913791574815,0.0116018396412401,0.00284598502830357,0.00190742313909454,0.000634109160903516,0.000211137296449603,4.22588380092269e-05,4.22465834025368e-05,0
"Sample21",0.734445500578339,0.240495826357309,0.00785787003739052,0.00653505366803465,0.00492396812473411,0.00389954723384977,0.000920805292261774,0.000622208925958118,0.000204016498110583,6.80153809930557e-05,1.35942875284453e-05,1.35936154913431e-05,0
"Sample22",0.959583268698833,0.0344389063444988,0.00123801994991554,0.00135338094783674,0.00251494823644446,0.000579937954047774,0.000145583754253099,9.75307885159271e-05,3.30149903381987e-05,1.10066288167224e-05,2.2010582124128e-06,2.20064828683963e-06,0
"Sample23",0.990288801988654,0.00736457814910284,0.000559214821872484,0.000425076398497981,0.00128827515260596,4.92446061496467e-05,1.24158899419901e-05,8.34654050723491e-06,2.75860298761184e-06,9.20194267077252e-07,1.83853116220244e-07,1.83802296524874e-07,0
"Sample24",0.83996246906228,0.142711624449435,0.00731873069295417,0.00266340002461837,0.00550076683591146,0.00122202674328398,0.000311188493822194,0.000207198289123055,6.99788135617472e-05,2.32978992997842e-05,4.65939895380443e-06,4.65929675570385e-06,0
"Sample25",0.74292358832576,0.206989490490128,0.0224377351115047,0.00571518289866972,0.0162037697671388,0.00386630823829521,0.000934311385637783,0.000623771464388298,0.000208459902025537,6.95516860107639e-05,1.39129774097303e-05,1.39177530317153e-05,0
"Sample26",0.280891077391353,0.610885003056497,0.0232551295540603,0.0280208750105278,0.0411158976833996,0.010480238958499,0.00267000851652742,0.00180571528779067,0.000597039216175355,0.000199292713500986,3.98622603438281e-05,3.98603513250374e-05,0
"Sample27",0.684131851163292,0.106325691117229,0.06397380904781,0.041681659854244,0.0871854226055725,0.0110490365344136,0.002828620554328,0.00188048963212316,0.000643129543461099,0.000214515885846291,4.28899950619623e-05,4.28840666179987e-05,0
"Sample28",0.755347704710663,0.186455423824709,0.0198302765738143,0.013554884963956,0.0165613161719332,0.00556356303953188,0.00134737184013916,0.000897660212928694,0.000301203456357557,0.000100425574487931,2.00852394161556e-05,2.00843920638186e-05,0
"Sample29",0.405844224886359,0.430490458798355,0.0501241967087156,0.0337971528145868,0.0602252655349904,0.0130174246471881,0.00325662937722144,0.00216794710192666,0.000733793456132984,0.000244898391366082,4.90026656222688e-05,4.90056175356068e-05,0
"Sample30",0.706470722482581,0.166351315926405,0.0454343636554389,0.02552387512132,0.0383423209751628,0.0118953992556169,0.00298877662035675,0.00201707554278937,0.000665254896830006,0.000222124394284759,4.438248071108e-05,4.4388648504191e-05,0
"Sample31",0.261085314332756,0.637406092690663,0.0254464699630599,0.0185230707106823,0.050548518469348,0.00466704801141832,0.00116767852083328,0.000774214261510753,0.000260062026224537,8.68228743684842e-05,1.73530823196388e-05,1.73550568155285e-05,0
"Sample32",0.259314505598611,0.578218593892162,0.0451711367561818,0.0430983833934809,0.0557046043682887,0.0123489622753256,0.00307464019027942,0.00206972208450654,0.000681401207118464,0.000227140084160644,4.54573887496242e-05,4.54527611359567e-05,0
"Sample33",0.768834621020532,0.124959411515919,0.0483669045329016,0.0109863776426472,0.0431799624288971,0.0024412701406572,0.000619897868162388,0.000410430148768305,0.000137101753975699,4.57169210546669e-05,9.15593780362424e-06,9.15008868107851e-06,0
"Sample34",0.772223734447484,0.120779608325164,0.0351334938278635,0.0253998884251665,0.040730827102224,0.00383635542932442,0.000944290637212274,0.000642291832974506,0.00021113434420378,7.02750156138376e-05,1.40514468803224e-05,1.40491658884597e-05,0
"Sample35",0.1297200992595,0.624127218801289,0.105705046144859,0.0502286416967988,0.0630631347352816,0.0180760894336077,0.00453389486488382,0.00304730614316489,0.00102117976402266,0.000340984511450838,6.81883077391202e-05,6.82163374026363e-05,0
"Sample36",0.728561023434342,0.170889222400104,0.0249888461058248,0.0211670425645094,0.0392752489736891,0.009997101577868,0.00256169952325621,0.00171951691879824,0.000572888295981389,0.000191001641947142,3.82000031833462e-05,3.82085604960001e-05,0
"Sample37",0.619160131086286,0.319291701235149,0.0212840647637113,0.0126198563643941,0.024948863365743,0.0018127086237214,0.000440374677714979,0.000298346277040986,9.81063736973747e-05,3.27438638536259e-05,6.55319712963748e-06,6.55017155881612e-06,0
"Sample38",0.36690010876339,0.540516577571509,0.0187403165592161,0.0195494877771416,0.0485349749660929,0.00386837802204204,0.000944626148978469,0.000632585908472339,0.0002133765785424,7.11045670612506e-05,1.42323898812281e-05,1.42307476724666e-05,0
"Sample39",0.755615198279687,0.129124114685388,0.038914702566316,0.0324994761480756,0.0324942564224999,0.00751369636435741,0.00191155017114207,0.00129437694276789,0.000431127312333519,0.000143937969107146,2.87855203607516e-05,2.8777617964893e-05,0
"Sample40",0.953280860480177,0.0319626083898672,0.00549487637636204,0.00239758456810206,0.00590222544929755,0.000642537845984521,0.000159416598065299,0.000107114581319341,3.59998603527104e-05,1.19830106184157e-05,2.39651650681485e-06,2.3963233473471e-06,0
"Sample41",0.704948698259406,0.256316566477734,0.0132068632106226,0.00772054942117759,0.014766470085551,0.00201327472901951,0.000512795077552382,0.000342457752142638,0.000117552115385481,3.91223029309647e-05,7.82475998356433e-06,7.82580849420892e-06,0
"Sample42",0.224398989482283,0.668553792346643,0.0239415242959005,0.0292784158133412,0.0334715507511456,0.0135346036964341,0.00340694380358456,0.00230380607880417,0.000757452744282861,0.000252128274673151,5.03963942287784e-05,5.03963186787618e-05,0
"Sample43",0.685327833892587,0.218361989638563,0.0310037854129564,0.0254427317159685,0.0328842797732662,0.00465681249596157,0.0011605800425681,0.000781915355537212,0.000259147493768564,8.63731213234956e-05,1.72739465181589e-05,1.72771109810857e-05,0
"Sample44",0.914564682697133,0.069968055680651,0.00649046824031988,0.00251467211359373,0.00555347097423618,0.000604978937317643,0.000151820462505889,0.000102228572534257,3.38373572043762e-05,1.12757662633641e-05,2.25417189425305e-06,2.25502634692461e-06,0
"Sample45",0.782154878950234,0.130962825646146,0.0285932272206101,0.0197052125217631,0.0317884134818007,0.00453377770650033,0.00113273047684157,0.000757607928917316,0.000252939469851629,8.45522503413092e-05,1.69176295138652e-05,1.69167174804947e-05,0
"Sample46",0.563841476679214,0.328438899713115,0.0439903838160606,0.0187150311990608,0.0396558502107598,0.00359736962311392,0.000882337528776828,0.000594114840246645,0.000194033538454316,6.46468928878131e-05,1.29253641901541e-05,1.29305941200507e-05,0
"Sample47",0.820956728618431,0.103639769903795,0.0206497954607389,0.0136615072413844,0.0353766908573256,0.00380780995816295,0.00095311461046082,0.000640086268154413,0.000214468093680636,7.1446605407483e-05,1.42951740393222e-05,1.42872084196855e-05,0
"Sample48",0.65706807568974,0.275082941040956,0.0275952178357826,0.0113964265113558,0.0272970698608078,0.00104609484276662,0.000256504906532523,0.000174273799989328,5.68588335583701e-05,1.89545968689695e-05,3.79213442318593e-06,3.7899472193744e-06,0
"Sample49",0.733179303121526,0.105479788388842,0.0752203569644219,0.0209657154456729,0.0592537965501398,0.00391657950592208,0.00099310291809871,0.000672808085716237,0.000217163184723361,7.24386524341271e-05,1.44808812356476e-05,1.44663012674319e-05,0
"Sample50",0.963935119057958,0.0221292202264494,0.00625688170500638,0.00248006741432908,0.00383316672530555,0.000922460019784221,0.000221056644736114,0.000149556080411966,4.94253037404571e-05,1.64635001225534e-05,3.29174303457532e-06,3.29157912126738e-06,0
