"Proteobacteria","Firmicutes","Bacteroidetes","Actinobacteria","Fusobacteria","Cyanobacteria","OD1","TM7","Deinococcus.Thermus","Nitrospira","Planctomycetes","Chloroflexi","BRC1"
"Sample39",0.373472944434922,0.232156532631497,0.0926201741987818,0.0672141830387159,0.203451749126553,0.020356589140361,0.00535436090565462,0.00362922806092569,0.00118980442364719,0.000396077781697821,7.91849981072829e-05,7.91712591363172e-05,0
"Sample40",0.802422335449391,0.0407812802008403,0.0249913006618409,0.026572655456583,0.091926181192123,0.00889898295485003,0.00220550548847068,0.00147129662593688,0.000498133366272548,0.000165961416472938,3.31891257513295e-05,3.31780614677648e-05,0
"Sample41",0.59395847583324,0.22572916699387,0.0357095653189448,0.0211551672612642,0.105875142833088,0.0118795946343662,0.00283602261143633,0.00192625768482855,0.000634405820888846,0.000211564227316623,4.23220486833375e-05,4.23147320730895e-05,0
"Sample42",0.637138820966603,0.342504603089231,0.00178800444912891,0.00241997951233983,0.013331374031795,0.0019054610663671,0.000455923676844393,0.000305554059778867,0.000102460378273436,3.41492639446181e-05,6.83462983009524e-06,6.83487586413378e-06,0
"Sample43",0.928702737531175,0.0498037097954546,0.0050969893286216,0.00221835887463783,0.0112033741413048,0.00200081327657261,0.000485024995190775,0.000330568789117858,0.000108054179861175,3.59776626416828e-05,7.1964286386823e-06,7.19499678372525e-06,0
"Sample44",0.965191769774589,0.0146602927094939,0.00700663109732199,0.00251015631034974,0.00866559110058058,0.00131469618772778,0.000326401648682502,0.000216454888051532,7.36951838618925e-05,2.45071806969116e-05,4.90104953970035e-06,4.90286910494715e-06,0
"Sample45",0.239437702171368,0.436994641041033,0.0846096968485445,0.0367515468829861,0.160918990677665,0.0277633240328574,0.00676483361723004,0.00452620714080813,0.00152136686119727,0.000508213422989653,0.000101733621339618,0.000101743681980756,0
"Sample46",0.961829635672529,0.0251581815681995,0.00400264529463548,0.00123027458865988,0.00743872559788053,0.000226191990879763,5.71731600471286e-05,3.81362343523096e-05,1.29833902846851e-05,4.32321479823663e-06,8.64437702148394e-07,8.64850031676627e-07,0
"Sample47",0.998828470895446,0.000976634516398432,1.86984052562811e-05,2.76617826550551e-05,0.000118140278383621,2.02213157749832e-05,5.08271880487759e-06,3.42987566852031e-06,1.13282842634712e-06,3.76561187288832e-07,7.5404453960735e-08,7.54175449468943e-08,0
"Sample48",0.983982239513662,0.00817430546988026,0.00391700333912323,0.000590319902225051,0.00242664985252286,0.000613372196714513,0.000148722728707376,9.97527639415375e-05,3.24753768887715e-05,1.08273790309743e-05,2.16536240197906e-06,2.1661149009616e-06,0
"Sample49",0.636045286671819,0.129828496022665,0.0437705396731771,0.0438827375546557,0.0985250804213799,0.0320544118225669,0.00794528018066707,0.00532425406925518,0.00178804935359596,0.000596964123289967,0.000119479948385347,0.000119420158542313,0
"Sample50",0.511277693406276,0.40812561607618,0.0286319286010542,0.00983496257457131,0.030227298457597,0.00793200148493395,0.00198615959503208,0.00133946569707842,0.00043972584719713,0.000146557639206826,2.92900047811202e-05,2.93006160917793e-05,0
