"Proteobacteria","Firmicutes","Bacteroidetes","Actinobacteria","Fusobacteria","Cyanobacteria","OD1","TM7","Deinococcus.Thermus","Nitrospira","Planctomycetes","Chloroflexi","BRC1"
"Sample13",0.750732916119635,0.240829875396043,0.00526806192746518,0.00148975289967303,0.00149573840701479,0.000121910718846224,3.09306102300994e-05,2.07077298914358e-05,6.88748570336616e-06,2.29939843112563e-06,4.59677445614581e-07,4.59629621387153e-07,0
"Sample14",0.876520701491621,0.113737284165384,0.00396581054106523,0.00206276730972384,0.00261724048385462,0.000732301883858146,0.000181886335549232,0.000121521307622324,4.12426212006971e-05,1.37425311414693e-05,2.7511599265476e-06,2.75016905331979e-06,0
"Sample15",0.577633350868601,0.39811816304746,0.0142809906213527,0.00392982814804396,0.00466065743103235,0.000920923052226715,0.000228106216144648,0.000152872313752812,5.11825140015633e-05,1.70885934413989e-05,3.41822697217195e-06,3.41896697075446e-06,0
"Sample16",0.575475648402243,0.419782423952985,0.00248732768960632,0.000606789629714237,0.00152077132098862,8.48772335258669e-05,2.10410061508695e-05,1.41973029362227e-05,4.72264993816318e-06,1.57215683158288e-06,3.14333855001429e-07,3.1432122477603e-07,0
"Sample17",0.143929151256068,0.467964029425106,0.109592736935518,0.091933577860382,0.136999117984131,0.0331877810061661,0.00821202410817068,0.00549220354500215,0.00183466971959096,0.000610578637701615,0.000122080777986432,0.000122048744177031,0
"Sample18",0.57370602344298,0.148722260402255,0.0428503328443454,0.098899055835994,0.107959174302199,0.018496397342341,0.0046870563098727,0.00313744634449193,0.00105096090086975,0.000350940610141876,7.01857524552952e-05,7.01659120542343e-05,0
"Sample19",0.430386835932179,0.453946754253953,0.0744256859033096,0.0185324140950775,0.0151370612469083,0.00502877946218054,0.00127118875555719,0.000849639480411152,0.000287426921401086,9.58951464360097e-05,1.91569786014887e-05,1.91618239845519e-05,0
"Sample20",0.640152567645577,0.173963155957975,0.0666751933539975,0.040605138811378,0.0720540739024595,0.00435047511286315,0.00110269241500224,0.000740177526287603,0.000243093060129303,8.10122921840197e-05,1.62081081138567e-05,1.62118140330011e-05,0
"Sample21",0.677184931598133,0.106099021196155,0.0738564615074164,0.0446151782236399,0.0755230508286329,0.0152958950353809,0.0037067209060758,0.00250746506920824,0.000826188778331683,0.000275028053000082,5.50288774762867e-05,5.50299265500492e-05,0
"Sample22",0.712376154598187,0.247244154819491,0.0195662941054362,0.00789111227230197,0.011716052500575,0.000818058694551499,0.000194258654516299,0.000130291177481077,4.3364617344495e-05,1.44696642353139e-05,2.89399210855372e-06,2.89490377119384e-06,0
"Sample23",0.334604399315952,0.220329321863112,0.206737121430297,0.105456982854616,0.118597485574827,0.00953457943792779,0.00237074024474368,0.00158893311409812,0.000532483619591347,0.000177062345176802,3.54440877385324e-05,3.54461119197949e-05,0
"Sample24",0.37976314836184,0.582429075642944,0.0166087812458257,0.00768433926275381,0.0106583935112331,0.00190022717139696,0.000478237838662288,0.000319397489690006,0.000108039526248701,3.59754409816116e-05,7.19159774835135e-06,7.19291067514275e-06,0
"Sample25",0.553398740777254,0.365986191323219,0.0211609642146579,0.0281629326399083,0.0244294538664936,0.00456109855147924,0.00115093685562523,0.0007718627830348,0.00025748770039349,8.59575426698875e-05,1.71859654662644e-05,1.71877797979725e-05,0
"Sample26",0.830644696375669,0.0802292877910274,0.0274609083678017,0.0233891307320607,0.026398692587109,0.00788066119310568,0.00199422240364035,0.00134185497090052,0.000450545689053462,0.000150013802734515,2.99928794718167e-05,2.99932074261124e-05,0
"Sample27",0.722564186187496,0.223327993779224,0.0161353233744941,0.0157972625399434,0.0180719399031213,0.0027399025947032,0.000683849933847517,0.000457083256330161,0.000151788025459753,5.04839000128978e-05,1.00941024112545e-05,1.00924029558699e-05,0
"Sample28",0.732145582669167,0.116142774866231,0.0721647286887373,0.0282127735743063,0.0438986586759496,0.00492080848069682,0.0012579906259104,0.000847587027767837,0.000278904426084037,9.29691075344814e-05,1.86126760670341e-05,1.86091815481296e-05,0
"Sample29",0.886968901169107,0.105435195034354,0.00329458467547303,0.00187865326167437,0.00225632750999631,0.000110686893904228,2.77753409771088e-05,1.87564636103833e-05,6.21611167199137e-06,2.07429695797049e-06,4.14672027367946e-07,4.14570245867399e-07,0
"Sample30",0.66145558287158,0.312906834462222,0.0100621423129477,0.00511339554162863,0.00825494182280824,0.00146339969167677,0.00037151816591771,0.00024908583902671,8.39235726763477e-05,2.79805707367328e-05,5.59742089181128e-06,5.59772788713251e-06,0
"Sample31",0.0436555549041641,0.722420899145614,0.0653167278167921,0.0605971187125579,0.0876397390193462,0.0136185802773408,0.00336936347450735,0.00226925076234262,0.00075881907592157,0.000252834970736357,5.05527360055881e-05,5.05591046717017e-05,0
"Sample32",0.80678253294308,0.132728472949083,0.0295264271092067,0.0111304693199115,0.0162821303044511,0.00239521178489615,0.000576168476182152,0.000389283345047045,0.000129113896475251,4.29981272907726e-05,8.595527164729e-06,8.59621721175067e-06,0
"Sample33",0.957737841895913,0.0408895565089797,0.000699761449501157,0.000295044155418744,0.000326759321465399,3.40723549605208e-05,8.48225897257583e-06,5.67677899589879e-06,1.91021649215044e-06,6.39218767681747e-07,1.27941006754674e-07,1.2789952593713e-07,0
"Sample34",0.497975285992514,0.164830017255754,0.165700753255115,0.0648019483183728,0.0864395499173509,0.01359657213523,0.0033301795209434,0.00223873308512035,0.00074170530943485,0.000246572618596397,4.93390118958466e-05,4.9343579671807e-05,0
"Sample35",0.556019978284959,0.17347681583848,0.0830138737862521,0.0773589307439688,0.0827704563443771,0.0182099529950752,0.0045779186831671,0.00307499861323812,0.0010206056267808,0.000340264147664547,6.81192488664822e-05,6.80856871711779e-05,0
"Sample36",0.548000297109443,0.200397169115891,0.190177173180141,0.0216382880326806,0.0339584119263422,0.00389774286835209,0.000966673434251457,0.000649659760744137,0.000214534446868474,7.14693550209341e-05,1.42861148974849e-05,1.42946553675577e-05,0
"Sample37",0.276927998293433,0.37184255554843,0.152248555094918,0.0802071605435412,0.105320113543882,0.0089596773249233,0.00224181176887112,0.00151524400186818,0.000502728876926145,0.000167203616885761,3.34680856668691e-05,3.3483300654171e-05,0
"Sample38",0.624957577016796,0.189971382584684,0.0859688295893551,0.0318907840795257,0.0612327645044499,0.00399799313842186,0.000987754475832687,0.000667831836651028,0.000221640515872333,7.38952959204652e-05,1.47690945012185e-05,1.47778679892222e-05,0
"Sample39",0.672083433596157,0.259536839010905,0.0271491690543473,0.0134983067782805,0.0191730493985203,0.00571126882256678,0.00142804417992286,0.000951616368736089,0.000319367731228095,0.00010637580712793,2.12540985506752e-05,2.12751536578902e-05,0
"Sample40",0.422958440733022,0.389780635237252,0.058128165068805,0.0448643309258614,0.0639776433269735,0.0136921523741619,0.0032950690566091,0.00222438637316483,0.000735648680814381,0.000245352679257029,4.90818895051671e-05,4.90936545732024e-05,0
"Sample41",0.611178801415316,0.232949785473177,0.0871605117718074,0.0225093762364291,0.0419275974995974,0.00286143078525231,0.000705653988198035,0.000476104644078522,0.000157299352381188,5.24674644001317e-05,1.0487158957277e-05,1.04842104056568e-05,0
"Sample42",0.613855009198326,0.243815133636208,0.0687222103223321,0.0279502513934144,0.0367613081765426,0.00596963479561178,0.0014656553708573,0.000977454077847199,0.000329446253404623,0.000109937522021,2.19830778111451e-05,2.19761756241451e-05,0
"Sample43",0.58907285376053,0.172845824569497,0.130709867593009,0.0406104309980408,0.0609149983363262,0.00391470043886659,0.000964662745181796,0.000649489656911344,0.000216322936686995,7.20340859374508e-05,1.4404375079613e-05,1.44105039324592e-05,0
"Sample44",0.783662687134641,0.121378432215063,0.0291109141132847,0.0262994224251538,0.0361493965903108,0.0022584951065866,0.00057080779477867,0.000383766143667919,0.000126887027430074,4.22661704251121e-05,8.46281654814594e-06,8.46246211081993e-06,0
"Sample45",0.574179759725511,0.313008096626514,0.0449754789284115,0.0276188934969265,0.0344443011141523,0.0037884449580944,0.000992346845512723,0.000669437772132015,0.000220336209759769,7.35057221732539e-05,1.47025437656303e-05,1.46960570467353e-05,0
"Sample46",0.643374929050765,0.172755431330668,0.0580459620607754,0.0566097581272169,0.048159931818109,0.0141446325980596,0.00345097989827892,0.0023083156992338,0.000784092809825368,0.000261495973339163,5.22287232223858e-05,5.22419105073052e-05,0
"Sample47",0.944853311759787,0.0490769465568244,0.0012724527719379,0.00194049719665812,0.00244967973010086,0.00027227652165766,6.75390170183038e-05,4.51007750708401e-05,1.51139523496956e-05,5.05857263797934e-06,1.01136038410817e-06,1.01178557318189e-06,0
"Sample48",0.659419918527336,0.272547535395931,0.0319272061936947,0.0108919252927667,0.0199858921366734,0.00351782062189143,0.000856047316693949,0.000573287039778126,0.000191222529265306,6.36648280873609e-05,1.274123966716e-05,1.27388782153568e-05,0
"Sample49",0.880082467938448,0.0721383679843337,0.0231539303422342,0.00717362989243889,0.0134856270230691,0.00263795531556425,0.000663658906192787,0.000447522800487895,0.000147690503348737,4.939455857766e-05,9.87770196016693e-06,9.87703334417764e-06,0
"Sample50",0.3102159340331,0.626877319216433,0.0179155922432882,0.0213541526888276,0.0194290777085416,0.00280065979725187,0.000702396053122694,0.000474217196895404,0.000157249360136876,5.24193152841642e-05,1.04893520414969e-05,1.0493035077525e-05,0
